OrderDetailKey,OrderHeaderKey,CustomerKey,ProductKey,FacilityKey,TransactionDate,BillDate,,,,
7981,781,11,724,7,2/23/2024,8/20/2024,,,,
7982,898,9,142,9,2/23/2024,12/16/2024,,,,
7983,785,16,315,9,2/24/2024,8/25/2024,,,,
7984,939,9,892,9,2/24/2024,1/27/2025,,,,
7985,684,12,196,6,2/25/2024,5/13/2024,,,,
7986,758,16,659,4,2/25/2024,7/28/2024,,,,
7987,752,7,526,1,2/26/2024,7/22/2024,,,,
7988,754,19,634,8,2/26/2024,7/24/2024,,,,
7989,899,3,197,1,2/26/2024,12/17/2024,,,,
7990,863,11,951,10,2/26/2024,11/11/2024,,,,
7991,825,12,920,4,2/26/2024,10/4/2024,,,,
7992,842,10,783,10,2/26/2024,10/21/2024,,,,
7993,834,4,113,4,2/26/2024,10/13/2024,,,,
7994,929,18,991,7,2/26/2024,1/17/2025,,,,
7995,880,13,936,3,2/26/2024,11/28/2024,,,,
7996,891,16,179,9,2/26/2024,12/9/2024,,,,
7997,761,19,833,7,2/26/2024,7/31/2024,,,,
7998,755,5,950,8,2/26/2024,7/25/2024,,,,
7999,808,11,676,6,2/26/2024,9/17/2024,,,,
8000,697,14,375,4,2/26/2024,5/27/2024,,,,
8001,800,7,975,6,2/26/2024,9/9/2024,,,,
8002,657,19,371,8,2/26/2024,4/15/2024,,,,
8003,657,13,966,3,2/26/2024,4/15/2024,,,,
8004,714,17,974,6,2/26/2024,6/13/2024,,,,
8005,743,11,136,7,2/26/2024,7/12/2024,,,,
8006,674,6,999,6,2/26/2024,5/3/2024,,,,
8007,661,13,886,1,2/26/2024,4/19/2024,,,,
8008,739,9,6,1,2/26/2024,7/8/2024,,,,
8009,731,17,606,3,2/26/2024,6/30/2024,,,,
8010,743,19,763,3,2/26/2024,7/12/2024,,,,
8011,798,5,26,1,2/26/2024,9/7/2024,,,,
8012,832,4,462,4,2/26/2024,10/11/2024,,,,
8013,695,17,599,5,2/26/2024,5/24/2024,,,,
8014,919,18,411,3,2/26/2024,1/7/2025,,,,
8015,752,14,158,9,2/26/2024,7/22/2024,,,,
8016,731,2,261,5,2/26/2024,6/30/2024,,,,
8017,720,12,318,9,2/26/2024,6/19/2024,,,,
8018,848,1,597,10,2/26/2024,10/27/2024,,,,
8019,773,20,343,7,2/26/2024,8/12/2024,,,,
8020,843,17,85,4,2/26/2024,10/22/2024,,,,
8021,870,17,585,3,2/26/2024,11/18/2024,,,,
8022,828,5,152,5,2/27/2024,10/7/2024,,,,
8023,881,20,912,2,2/27/2024,11/29/2024,,,,
8024,690,6,523,7,2/27/2024,5/19/2024,,,,
8025,752,5,647,10,2/27/2024,7/22/2024,,,,
8026,711,17,153,7,2/27/2024,6/10/2024,,,,
8027,822,19,41,9,2/27/2024,10/1/2024,,,,
8028,822,14,571,9,2/27/2024,10/1/2024,,,,
8029,725,6,628,9,2/27/2024,6/24/2024,,,,
8030,821,20,58,2,2/27/2024,9/30/2024,,,,
8031,929,12,358,3,2/27/2024,1/17/2025,,,,
8032,929,11,962,2,2/27/2024,1/17/2025,,,,
8033,929,1,179,6,2/27/2024,1/17/2025,,,,
8034,831,17,511,6,2/27/2024,10/10/2024,,,,
8035,810,2,947,3,2/27/2024,9/19/2024,,,,
8036,810,2,437,2,2/27/2024,9/19/2024,,,,
8037,1029,15,920,9,2/27/2024,5/14/2025,,,,
8038,831,20,339,3,2/27/2024,10/10/2024,,,,
8039,765,11,498,7,2/27/2024,8/4/2024,,,,
8040,974,14,932,2,2/27/2024,3/4/2025,,,,
8041,817,20,847,10,2/27/2024,9/26/2024,,,,
8042,755,10,760,2,2/27/2024,7/25/2024,,,,
8043,699,12,605,2,2/27/2024,5/29/2024,,,,
8044,909,4,631,1,2/27/2024,12/27/2024,,,,
8045,833,13,747,1,2/27/2024,10/12/2024,,,,
8046,895,4,954,10,2/27/2024,12/13/2024,,,,
8047,961,12,385,7,2/27/2024,2/18/2025,,,,
8048,824,3,447,7,2/27/2024,10/3/2024,,,,
8049,692,13,566,3,2/27/2024,5/21/2024,,,,
8050,959,18,629,8,2/27/2024,2/16/2025,,,,
8051,984,16,213,3,2/27/2024,3/16/2025,,,,
8052,984,12,206,10,2/27/2024,3/16/2025,,,,
8053,691,12,479,8,2/27/2024,5/20/2024,,,,
8054,655,8,208,4,2/27/2024,4/13/2024,,,,
8055,959,10,830,1,2/27/2024,2/16/2025,,,,
8056,984,19,281,9,2/27/2024,3/16/2025,,,,
8057,730,7,980,4,2/27/2024,6/29/2024,,,,
8058,815,13,515,6,2/27/2024,9/24/2024,,,,
8059,774,12,654,8,2/27/2024,8/13/2024,,,,
8060,775,17,467,8,2/27/2024,8/14/2024,,,,
8061,888,1,927,6,2/27/2024,12/6/2024,,,,
8062,755,7,335,7,2/27/2024,7/25/2024,,,,
8063,654,1,342,4,2/27/2024,4/12/2024,,,,
8064,760,9,968,4,2/27/2024,7/30/2024,,,,
8065,845,7,265,7,2/28/2024,10/24/2024,,,,
8066,770,9,209,1,2/28/2024,8/9/2024,,,,
8067,814,5,371,2,2/28/2024,9/23/2024,,,,
8068,720,20,947,2,2/28/2024,6/19/2024,,,,
8069,845,9,74,5,2/28/2024,10/24/2024,,,,
8070,845,12,973,10,2/28/2024,10/24/2024,,,,
8071,785,8,188,10,2/28/2024,8/25/2024,,,,
8072,718,5,104,7,2/28/2024,6/17/2024,,,,
8073,766,17,156,1,2/28/2024,8/5/2024,,,,
8074,845,16,490,4,2/28/2024,10/24/2024,,,,
8075,845,12,645,5,2/28/2024,10/24/2024,,,,
8076,845,20,253,3,2/28/2024,10/24/2024,,,,
8077,875,18,268,10,2/28/2024,11/23/2024,,,,
8078,693,19,378,3,2/28/2024,5/22/2024,,,,
8079,775,20,819,2,2/28/2024,8/14/2024,,,,
8080,845,10,674,5,2/28/2024,10/24/2024,,,,
8081,845,20,61,10,2/28/2024,10/24/2024,,,,
8082,845,18,476,7,2/28/2024,10/24/2024,,,,
8083,848,4,493,5,2/28/2024,10/27/2024,,,,
8084,806,19,988,10,2/28/2024,9/15/2024,,,,
8085,902,12,944,5,2/28/2024,12/20/2024,,,,
8086,716,5,793,5,2/28/2024,6/15/2024,,,,
8087,822,13,894,1,2/28/2024,10/1/2024,,,,
8088,797,2,499,7,2/28/2024,9/6/2024,,,,
8089,948,12,576,1,2/28/2024,2/5/2025,,,,
8090,745,15,253,1,2/28/2024,7/15/2024,,,,
8091,686,11,29,6,2/28/2024,5/15/2024,,,,
8092,953,7,806,8,2/28/2024,2/10/2025,,,,
8093,804,11,444,4,2/29/2024,9/13/2024,,,,
8094,872,7,375,10,2/29/2024,11/20/2024,,,,
8095,906,14,565,2,2/29/2024,12/24/2024,,,,
8096,826,3,98,8,2/29/2024,10/5/2024,,,,
8097,827,13,599,1,2/29/2024,10/6/2024,,,,
8098,984,5,736,7,2/29/2024,3/16/2025,,,,
8099,658,16,925,9,2/29/2024,4/16/2024,,,,
8100,782,6,982,4,2/29/2024,8/21/2024,,,,
8101,716,12,558,9,2/29/2024,6/15/2024,,,,
8102,719,11,696,10,3/1/2024,6/18/2024,,,,
8103,895,4,669,8,3/1/2024,12/13/2024,,,,
8104,817,16,858,6,3/1/2024,9/26/2024,,,,
8105,857,17,927,1,3/1/2024,11/5/2024,,,,
8106,863,1,827,7,3/1/2024,11/11/2024,,,,
8107,729,10,341,1,3/1/2024,6/28/2024,,,,
8108,805,11,915,8,3/1/2024,9/14/2024,,,,
8109,855,11,746,2,3/1/2024,11/3/2024,,,,
8110,719,5,405,4,3/1/2024,6/18/2024,,,,
8111,877,12,234,8,3/1/2024,11/25/2024,,,,
8112,857,14,744,8,3/1/2024,11/5/2024,,,,
8113,842,9,306,7,3/1/2024,10/21/2024,,,,
8114,726,18,237,2,3/1/2024,6/25/2024,,,,
8115,758,20,308,7,3/1/2024,7/28/2024,,,,
8116,787,13,317,2,3/1/2024,8/27/2024,,,,
8117,997,6,336,1,3/1/2024,4/2/2025,,,,
8118,864,14,641,3,3/1/2024,11/12/2024,,,,
8119,933,6,647,3,3/1/2024,1/21/2025,,,,
8120,870,6,563,2,3/1/2024,11/18/2024,,,,
8121,841,18,441,9,3/1/2024,10/20/2024,,,,
8122,824,5,899,10,3/1/2024,10/3/2024,,,,
8123,657,4,671,10,3/1/2024,4/15/2024,,,,
8124,657,12,408,9,3/1/2024,4/15/2024,,,,
8125,657,7,704,1,3/1/2024,4/15/2024,,,,
8126,726,19,1,1,3/1/2024,6/25/2024,,,,
8127,818,5,709,8,3/1/2024,9/27/2024,,,,
8128,663,16,700,1,3/1/2024,4/22/2024,,,,
8129,672,2,665,7,3/1/2024,5/1/2024,,,,
8130,725,19,758,9,3/1/2024,6/24/2024,,,,
8131,877,11,716,1,3/2/2024,11/25/2024,,,,
8132,776,5,691,3,3/2/2024,8/15/2024,,,,
8133,877,19,907,4,3/2/2024,11/25/2024,,,,
8134,889,14,724,5,3/2/2024,12/7/2024,,,,
8135,733,20,210,5,3/2/2024,7/2/2024,,,,
8136,877,2,541,8,3/2/2024,11/25/2024,,,,
8137,887,20,781,3,3/2/2024,12/5/2024,,,,
8138,889,16,426,7,3/2/2024,12/7/2024,,,,
8139,733,3,360,5,3/2/2024,7/2/2024,,,,
8140,867,4,353,4,3/2/2024,11/15/2024,,,,
8141,776,1,479,3,3/2/2024,8/15/2024,,,,
8142,796,6,348,6,3/2/2024,9/5/2024,,,,
8143,771,4,410,7,3/2/2024,8/10/2024,,,,
8144,735,12,583,7,3/2/2024,7/4/2024,,,,
8145,735,17,865,2,3/2/2024,7/4/2024,,,,
8146,686,19,87,7,3/4/2024,5/15/2024,,,,
8147,658,17,610,10,3/4/2024,4/16/2024,,,,
8148,786,12,443,5,3/4/2024,8/26/2024,,,,
8149,719,7,149,6,3/4/2024,6/18/2024,,,,
8150,748,10,41,5,3/4/2024,7/18/2024,,,,
8151,719,2,857,9,3/4/2024,6/18/2024,,,,
8152,856,18,805,10,3/4/2024,11/4/2024,,,,
8153,858,1,470,5,3/4/2024,11/6/2024,,,,
8154,811,20,531,5,3/4/2024,9/20/2024,,,,
8155,749,11,717,6,3/4/2024,7/19/2024,,,,
8156,761,19,752,3,3/4/2024,7/31/2024,,,,
8157,790,13,474,10,3/4/2024,8/30/2024,,,,
8158,797,2,156,4,3/4/2024,9/6/2024,,,,
8159,636,15,262,1,3/4/2024,3/25/2024,,,,
8160,1016,13,974,3,3/4/2024,4/28/2025,,,,
8161,910,18,788,7,3/4/2024,12/28/2024,,,,
8162,901,13,1000,6,3/4/2024,12/19/2024,,,,
8163,932,15,541,7,3/4/2024,1/20/2025,,,,
8164,886,17,575,9,3/4/2024,12/4/2024,,,,
8165,898,11,724,9,3/4/2024,12/16/2024,,,,
8166,708,6,602,2,3/4/2024,6/7/2024,,,,
8167,661,11,367,9,3/4/2024,4/19/2024,,,,
8168,660,18,89,8,3/4/2024,4/18/2024,,,,
8169,697,12,859,7,3/4/2024,5/27/2024,,,,
8170,781,15,187,6,3/4/2024,8/20/2024,,,,
8171,809,12,191,6,3/5/2024,9/18/2024,,,,
8172,876,12,857,4,3/5/2024,11/24/2024,,,,
8173,859,2,714,1,3/5/2024,11/7/2024,,,,
8174,888,7,797,1,3/5/2024,12/6/2024,,,,
8175,686,1,414,5,3/5/2024,5/15/2024,,,,
8176,851,8,12,1,3/5/2024,10/30/2024,,,,
8177,747,19,433,7,3/5/2024,7/17/2024,,,,
8178,866,18,770,4,3/5/2024,11/14/2024,,,,
8179,895,4,470,1,3/5/2024,12/13/2024,,,,
8180,816,11,355,1,3/5/2024,9/25/2024,,,,
8181,820,8,707,3,3/5/2024,9/29/2024,,,,
8182,835,20,233,7,3/5/2024,10/14/2024,,,,
8183,776,19,449,7,3/5/2024,8/15/2024,,,,
8184,787,5,505,8,3/5/2024,8/27/2024,,,,
8185,859,11,987,2,3/5/2024,11/7/2024,,,,
8186,861,10,427,4,3/5/2024,11/9/2024,,,,
8187,858,16,274,9,3/5/2024,11/6/2024,,,,
8188,860,5,767,9,3/5/2024,11/8/2024,,,,
8189,823,19,201,5,3/5/2024,10/2/2024,,,,
8190,895,14,318,8,3/5/2024,12/13/2024,,,,
8191,859,5,922,4,3/6/2024,11/7/2024,,,,
8192,892,4,517,8,3/6/2024,12/10/2024,,,,
8193,959,19,311,10,3/6/2024,2/16/2025,,,,
8194,806,15,553,10,3/6/2024,9/15/2024,,,,
8195,822,10,854,10,3/6/2024,10/1/2024,,,,
8196,787,2,963,10,3/6/2024,8/27/2024,,,,
8197,680,20,750,7,3/6/2024,5/9/2024,,,,
8198,916,14,227,9,3/6/2024,1/4/2025,,,,
8199,798,6,995,6,3/6/2024,9/7/2024,,,,
8200,716,12,765,9,3/6/2024,6/15/2024,,,,
8201,692,9,816,8,3/6/2024,5/21/2024,,,,
8202,776,10,637,8,3/6/2024,8/15/2024,,,,
8203,804,17,585,3,3/6/2024,9/13/2024,,,,
8204,790,15,47,10,3/6/2024,8/30/2024,,,,
8205,877,14,63,3,3/6/2024,11/25/2024,,,,
8206,732,10,474,2,3/7/2024,7/1/2024,,,,
8207,752,4,34,1,3/7/2024,7/22/2024,,,,
8208,807,18,692,7,3/7/2024,9/16/2024,,,,
8209,807,2,899,8,3/7/2024,9/16/2024,,,,
8210,856,9,476,1,3/7/2024,11/4/2024,,,,
8211,740,1,626,2,3/7/2024,7/9/2024,,,,
8212,894,20,280,5,3/7/2024,12/12/2024,,,,
8213,893,13,358,5,3/7/2024,12/11/2024,,,,
8214,872,8,859,7,3/7/2024,11/20/2024,,,,
8215,859,12,194,7,3/7/2024,11/7/2024,,,,
8216,972,13,158,8,3/7/2024,3/2/2025,,,,
8217,922,15,997,9,3/7/2024,1/10/2025,,,,
8218,863,6,860,10,3/7/2024,11/11/2024,,,,
8219,725,16,221,3,3/7/2024,6/24/2024,,,,
8220,776,17,65,10,3/7/2024,8/15/2024,,,,
8221,903,3,47,5,3/7/2024,12/21/2024,,,,
8222,760,13,257,2,3/7/2024,7/30/2024,,,,
8223,761,20,977,6,3/7/2024,7/31/2024,,,,
8224,808,7,383,10,3/7/2024,9/17/2024,,,,
8225,863,2,881,6,3/7/2024,11/11/2024,,,,
8226,847,9,32,4,3/7/2024,10/26/2024,,,,
8227,734,7,880,7,3/7/2024,7/3/2024,,,,
8228,707,13,813,3,3/7/2024,6/6/2024,,,,
8229,794,12,213,3,3/7/2024,9/3/2024,,,,
8230,740,9,90,1,3/7/2024,7/9/2024,,,,
8231,791,4,854,5,3/8/2024,8/31/2024,,,,
8232,754,18,11,4,3/8/2024,7/24/2024,,,,
8233,657,16,159,8,3/8/2024,4/15/2024,,,,
8234,686,17,822,8,3/8/2024,5/15/2024,,,,
8235,731,16,951,7,3/8/2024,6/30/2024,,,,
8236,686,19,731,6,3/8/2024,5/15/2024,,,,
8237,754,5,727,1,3/8/2024,7/24/2024,,,,
8238,754,6,67,3,3/8/2024,7/24/2024,,,,
8239,701,13,79,5,3/8/2024,5/31/2024,,,,
8240,885,3,60,5,3/8/2024,12/3/2024,,,,
8241,844,20,839,5,3/8/2024,10/23/2024,,,,
8242,966,15,948,6,3/8/2024,2/24/2025,,,,
8243,898,15,458,10,3/8/2024,12/16/2024,,,,
8244,792,12,71,2,3/8/2024,9/1/2024,,,,
8245,697,4,703,4,3/8/2024,5/27/2024,,,,
8246,739,14,661,6,3/8/2024,7/8/2024,,,,
8247,792,17,754,8,3/8/2024,9/1/2024,,,,
8248,743,4,209,6,3/8/2024,7/12/2024,,,,
8249,963,4,647,7,3/8/2024,2/21/2025,,,,
8250,963,19,406,5,3/8/2024,2/21/2025,,,,
8251,1007,8,923,7,3/8/2024,4/15/2025,,,,
8252,781,3,393,10,3/8/2024,8/20/2024,,,,
8253,754,1,444,6,3/8/2024,7/24/2024,,,,
8254,752,11,350,2,3/8/2024,7/22/2024,,,,
8255,814,17,914,7,3/8/2024,9/23/2024,,,,
8256,932,11,495,10,3/8/2024,1/20/2025,,,,
8257,814,14,240,8,3/8/2024,9/23/2024,,,,
8258,905,9,23,2,3/8/2024,12/23/2024,,,,
8259,908,9,686,5,3/8/2024,12/26/2024,,,,
8260,791,14,749,1,3/8/2024,8/31/2024,,,,
8261,814,4,198,2,3/8/2024,9/23/2024,,,,
8262,796,14,260,8,3/9/2024,9/5/2024,,,,
8263,745,6,368,4,3/9/2024,7/15/2024,,,,
8264,776,17,626,5,3/9/2024,8/15/2024,,,,
8265,887,18,779,6,3/9/2024,12/5/2024,,,,
8266,752,5,150,1,3/9/2024,7/22/2024,,,,
8267,776,16,216,3,3/9/2024,8/15/2024,,,,
8268,745,13,581,4,3/9/2024,7/15/2024,,,,
8269,776,11,992,3,3/9/2024,8/15/2024,,,,
8270,777,20,491,10,3/10/2024,8/16/2024,,,,
8271,724,2,819,8,3/11/2024,6/23/2024,,,,
8272,893,3,192,2,3/11/2024,12/11/2024,,,,
8273,698,3,498,1,3/11/2024,5/28/2024,,,,
8274,857,17,471,10,3/11/2024,11/5/2024,,,,
8275,915,15,820,1,3/11/2024,1/3/2025,,,,
8276,712,15,610,10,3/11/2024,6/11/2024,,,,
8277,752,14,207,7,3/11/2024,7/22/2024,,,,
8278,756,7,348,8,3/11/2024,7/26/2024,,,,
8279,691,20,957,4,3/11/2024,5/20/2024,,,,
8280,857,10,772,6,3/11/2024,11/5/2024,,,,
8281,857,17,58,7,3/11/2024,11/5/2024,,,,
8282,857,12,425,5,3/11/2024,11/5/2024,,,,
8283,857,15,464,9,3/11/2024,11/5/2024,,,,
8284,867,11,879,9,3/11/2024,11/15/2024,,,,
8285,857,15,950,2,3/11/2024,11/5/2024,,,,
8286,857,18,432,8,3/11/2024,11/5/2024,,,,
8287,857,18,535,10,3/11/2024,11/5/2024,,,,
8288,857,13,703,10,3/11/2024,11/5/2024,,,,
8289,739,13,930,1,3/11/2024,7/8/2024,,,,
8290,857,11,62,4,3/11/2024,11/5/2024,,,,
8291,820,12,123,2,3/11/2024,9/29/2024,,,,
8292,704,16,795,2,3/11/2024,6/3/2024,,,,
8293,819,1,458,8,3/11/2024,9/28/2024,,,,
8294,965,14,343,4,3/11/2024,2/23/2025,,,,
8295,989,3,46,9,3/11/2024,3/21/2025,,,,
8296,821,7,549,7,3/11/2024,9/30/2024,,,,
8297,839,15,600,9,3/11/2024,10/18/2024,,,,
8298,831,9,460,8,3/11/2024,10/10/2024,,,,
8299,803,1,855,8,3/11/2024,9/12/2024,,,,
8300,877,4,913,2,3/11/2024,11/25/2024,,,,
8301,768,6,501,1,3/11/2024,8/7/2024,,,,
8302,822,5,886,4,3/11/2024,10/1/2024,,,,
8303,743,12,286,7,3/11/2024,7/12/2024,,,,
8304,953,17,184,2,3/11/2024,2/10/2025,,,,
8305,817,17,109,5,3/11/2024,9/26/2024,,,,
8306,761,17,43,6,3/11/2024,7/31/2024,,,,
8307,867,7,777,4,3/11/2024,11/15/2024,,,,
8308,731,13,471,7,3/11/2024,6/30/2024,,,,
8309,828,19,672,1,3/12/2024,10/7/2024,,,,
8310,711,1,482,3,3/12/2024,6/10/2024,,,,
8311,726,9,577,7,3/12/2024,6/25/2024,,,,
8312,853,4,393,6,3/12/2024,11/1/2024,,,,
8313,868,5,529,5,3/12/2024,11/16/2024,,,,
8314,853,6,103,2,3/12/2024,11/1/2024,,,,
8315,711,7,830,6,3/12/2024,6/10/2024,,,,
8316,741,5,78,5,3/12/2024,7/10/2024,,,,
8317,769,2,450,1,3/12/2024,8/8/2024,,,,
8318,769,2,908,8,3/12/2024,8/8/2024,,,,
8319,858,1,518,7,3/12/2024,11/6/2024,,,,
8320,769,4,95,8,3/12/2024,8/8/2024,,,,
8321,769,3,98,6,3/12/2024,8/8/2024,,,,
8322,882,18,526,6,3/12/2024,11/30/2024,,,,
8323,754,17,90,2,3/12/2024,7/24/2024,,,,
8324,863,16,894,1,3/12/2024,11/11/2024,,,,
8325,895,11,976,10,3/12/2024,12/13/2024,,,,
8326,899,8,687,6,3/12/2024,12/17/2024,,,,
8327,752,6,878,9,3/12/2024,7/22/2024,,,,
8328,839,17,869,5,3/12/2024,10/18/2024,,,,
8329,684,10,428,1,3/12/2024,5/13/2024,,,,
8330,775,7,711,10,3/12/2024,8/14/2024,,,,
8331,692,18,929,3,3/12/2024,5/21/2024,,,,
8332,815,4,714,9,3/12/2024,9/24/2024,,,,
8333,781,7,447,10,3/12/2024,8/20/2024,,,,
8334,799,17,90,6,3/13/2024,9/8/2024,,,,
8335,807,7,127,1,3/13/2024,9/16/2024,,,,
8336,762,7,421,4,3/13/2024,8/1/2024,,,,
8337,711,12,555,3,3/13/2024,6/10/2024,,,,
8338,741,5,47,10,3/13/2024,7/10/2024,,,,
8339,705,1,44,8,3/13/2024,6/4/2024,,,,
8340,834,11,522,3,3/13/2024,10/13/2024,,,,
8341,845,9,976,7,3/13/2024,10/24/2024,,,,
8342,705,11,966,1,3/13/2024,6/4/2024,,,,
8343,892,18,591,7,3/13/2024,12/10/2024,,,,
8344,702,5,623,10,3/13/2024,6/1/2024,,,,
8345,703,8,50,7,3/13/2024,6/2/2024,,,,
8346,723,7,474,10,3/13/2024,6/22/2024,,,,
8347,853,6,997,5,3/13/2024,11/1/2024,,,,
8348,705,9,967,1,3/13/2024,6/4/2024,,,,
8349,705,20,497,4,3/13/2024,6/4/2024,,,,
8350,800,17,260,2,3/13/2024,9/9/2024,,,,
8351,766,15,194,6,3/13/2024,8/5/2024,,,,
8352,814,6,622,8,3/13/2024,9/23/2024,,,,
8353,814,17,782,9,3/13/2024,9/23/2024,,,,
8354,814,6,888,3,3/13/2024,9/23/2024,,,,
8355,867,19,74,6,3/13/2024,11/15/2024,,,,
8356,867,13,947,9,3/13/2024,11/15/2024,,,,
8357,895,15,778,9,3/13/2024,12/13/2024,,,,
8358,867,17,415,1,3/13/2024,11/15/2024,,,,
8359,895,2,24,2,3/13/2024,12/13/2024,,,,
8360,814,10,974,4,3/13/2024,9/23/2024,,,,
8361,867,17,467,4,3/13/2024,11/15/2024,,,,
8362,895,19,599,2,3/13/2024,12/13/2024,,,,
8363,877,14,380,8,3/13/2024,11/25/2024,,,,
8364,915,8,994,8,3/13/2024,1/3/2025,,,,
8365,872,4,19,7,3/13/2024,11/20/2024,,,,
8366,867,11,887,6,3/13/2024,11/15/2024,,,,
8367,765,8,622,2,3/13/2024,8/4/2024,,,,
8368,746,18,748,10,3/13/2024,7/16/2024,,,,
8369,842,16,907,1,3/14/2024,10/21/2024,,,,
8370,783,11,383,2,3/14/2024,8/22/2024,,,,
8371,697,16,572,4,3/14/2024,5/27/2024,,,,
8372,829,1,320,9,3/14/2024,10/8/2024,,,,
8373,802,4,606,8,3/14/2024,9/11/2024,,,,
8374,899,19,843,10,3/14/2024,12/17/2024,,,,
8375,819,11,249,10,3/14/2024,9/28/2024,,,,
8376,962,8,930,8,3/14/2024,2/20/2025,,,,
8377,898,8,21,7,3/14/2024,12/16/2024,,,,
8378,801,7,618,1,3/14/2024,9/10/2024,,,,
8379,918,11,746,3,3/14/2024,1/6/2025,,,,
8380,962,7,865,6,3/14/2024,2/20/2025,,,,
8381,755,6,124,10,3/14/2024,7/25/2024,,,,
8382,755,5,966,10,3/14/2024,7/25/2024,,,,
8383,835,5,763,7,3/14/2024,10/14/2024,,,,
8384,726,6,932,6,3/14/2024,6/25/2024,,,,
8385,902,16,897,5,3/14/2024,12/20/2024,,,,
8386,726,2,304,3,3/14/2024,6/25/2024,,,,
8387,686,8,71,8,3/14/2024,5/15/2024,,,,
8388,783,8,211,2,3/14/2024,8/22/2024,,,,
8389,863,3,964,6,3/14/2024,11/11/2024,,,,
8390,839,3,637,7,3/14/2024,10/18/2024,,,,
8391,839,7,769,6,3/14/2024,10/18/2024,,,,
8392,895,19,898,1,3/14/2024,12/13/2024,,,,
8393,830,12,655,10,3/14/2024,10/9/2024,,,,
8394,788,15,994,10,3/15/2024,8/28/2024,,,,
8395,819,2,597,8,3/15/2024,9/28/2024,,,,
8396,767,20,782,1,3/15/2024,8/6/2024,,,,
8397,788,17,103,7,3/15/2024,8/28/2024,,,,
8398,791,8,713,7,3/15/2024,8/31/2024,,,,
8399,791,20,319,2,3/15/2024,8/31/2024,,,,
8400,717,20,114,3,3/15/2024,6/16/2024,,,,
8401,745,1,350,5,3/15/2024,7/15/2024,,,,
8402,970,6,667,7,3/15/2024,2/28/2025,,,,
8403,870,8,843,10,3/15/2024,11/18/2024,,,,
8404,825,12,231,2,3/15/2024,10/4/2024,,,,
8405,831,20,790,4,3/15/2024,10/10/2024,,,,
8406,720,19,797,1,3/15/2024,6/19/2024,,,,
8407,824,4,838,4,3/15/2024,10/3/2024,,,,
8408,781,2,839,2,3/15/2024,8/20/2024,,,,
8409,781,17,960,7,3/15/2024,8/20/2024,,,,
8410,756,6,366,9,3/15/2024,7/26/2024,,,,
8411,879,19,107,2,3/15/2024,11/27/2024,,,,
8412,756,14,417,9,3/15/2024,7/26/2024,,,,
8413,756,14,613,8,3/15/2024,7/26/2024,,,,
8414,759,15,778,2,3/15/2024,7/29/2024,,,,
8415,759,16,169,10,3/15/2024,7/29/2024,,,,
8416,805,4,975,10,3/15/2024,9/14/2024,,,,
8417,836,6,473,4,3/16/2024,10/15/2024,,,,
8418,806,12,99,9,3/16/2024,9/15/2024,,,,
8419,806,7,170,6,3/16/2024,9/15/2024,,,,
8420,870,4,552,10,3/18/2024,11/18/2024,,,,
8421,893,19,463,10,3/18/2024,12/11/2024,,,,
8422,884,1,299,3,3/18/2024,12/2/2024,,,,
8423,980,16,749,3,3/18/2024,3/11/2025,,,,
8424,759,14,215,2,3/18/2024,7/29/2024,,,,
8425,677,4,115,9,3/18/2024,5/6/2024,,,,
8426,814,16,266,4,3/18/2024,9/23/2024,,,,
8427,691,7,713,8,3/18/2024,5/20/2024,,,,
8428,714,16,761,1,3/18/2024,6/13/2024,,,,
8429,760,8,135,3,3/18/2024,7/30/2024,,,,
8430,938,16,846,9,3/18/2024,1/26/2025,,,,
8431,888,19,694,2,3/18/2024,12/6/2024,,,,
8432,1000,1,712,8,3/18/2024,4/6/2025,,,,
8433,1000,17,223,4,3/18/2024,4/6/2025,,,,
8434,900,4,131,10,3/18/2024,12/18/2024,,,,
8435,816,19,239,10,3/18/2024,9/25/2024,,,,
8436,827,19,26,7,3/18/2024,10/6/2024,,,,
8437,814,18,629,5,3/18/2024,9/23/2024,,,,
8438,832,14,189,1,3/18/2024,10/11/2024,,,,
8439,773,19,163,1,3/18/2024,8/12/2024,,,,
8440,807,20,970,8,3/18/2024,9/16/2024,,,,
8441,684,10,335,9,3/18/2024,5/13/2024,,,,
8442,721,9,569,5,3/18/2024,6/20/2024,,,,
8443,773,6,514,2,3/18/2024,8/12/2024,,,,
8444,691,10,695,4,3/18/2024,5/20/2024,,,,
8445,843,11,491,8,3/18/2024,10/22/2024,,,,
8446,712,14,950,6,3/18/2024,6/11/2024,,,,
8447,741,9,813,6,3/18/2024,7/10/2024,,,,
8448,733,14,589,9,3/18/2024,7/2/2024,,,,
8449,902,19,550,1,3/18/2024,12/20/2024,,,,
8450,686,16,492,9,3/18/2024,5/15/2024,,,,
8451,735,12,647,2,3/18/2024,7/4/2024,,,,
8452,973,10,29,8,3/18/2024,3/3/2025,,,,
8453,883,4,66,5,3/18/2024,12/1/2024,,,,
8454,975,2,841,2,3/18/2024,3/5/2025,,,,
8455,852,6,217,8,3/18/2024,10/31/2024,,,,
8456,897,16,905,6,3/18/2024,12/15/2024,,,,
8457,773,9,578,8,3/18/2024,8/12/2024,,,,
8458,733,5,261,8,3/18/2024,7/2/2024,,,,
8459,691,1,471,1,3/18/2024,5/20/2024,,,,
8460,894,13,556,8,3/18/2024,12/12/2024,,,,
