CashKey,OrderDetailsKey,DepositCheck,TransactionDate,CollectionPeriod,PaymentAmount
6969,8684,DNSCHECK561,5/11/2024,4/16/2024,537.66
6970,3175,DNSCHECK302,9/9/2024,8/12/2024,742.33
6971,684,DNSCHECK337,1/6/2025,12/14/2024,93.43
6972,2924,DNSCHECK741,9/28/2024,8/29/2024,683.28
6973,8702,DNSCHECK562,11/19/2024,10/27/2024,659.36
6974,3185,DNSCHECK650,10/3/2024,9/7/2024,1163.26
6975,1674,DNSCHECK634,3/12/2024,2/13/2024,197.96
6976,8527,DNSCHECK599,9/7/2024,8/12/2024,842.92
6977,2888,DNSCHECK652,4/13/2024,3/16/2024,712.66
6978,6727,DNSCHECK617,5/25/2024,5/2/2024,475.64
6979,7783,DNSCHECK595,4/11/2024,3/18/2024,1068.84
6980,2084,DNSCHECK634,8/16/2024,7/23/2024,533.73
6981,8112,DNSCHECK678,4/29/2024,4/2/2024,279.34
6982,2842,DNSCHECK339,8/7/2024,7/17/2024,897.54
6983,6026,DNSCHECK437,8/24/2024,8/2/2024,1521.78
6984,3499,DNSCHECK707,3/17/2024,2/26/2024,1484.97
6985,7597,DNSCHECK588,7/8/2024,6/17/2024,1297.1
6986,7333,DNSCHECK346,7/19/2024,6/20/2024,123.38
6987,3901,DNSCHECK569,7/29/2024,7/2/2024,981.29
6988,9506,DNSCHECK415,6/26/2024,5/28/2024,844.59
6989,132,DNSCHECK417,12/18/2024,11/22/2024,445.71
6990,560,DNSCHECK711,12/18/2024,11/26/2024,292.86
6991,3306,DNSCHECK330,9/3/2024,8/9/2024,1314.7
6992,8114,DNSCHECK413,6/4/2024,5/10/2024,777.55
6993,4197,DNSCHECK329,4/5/2024,3/8/2024,476.83
6994,5304,DNSCHECK516,6/2/2024,5/10/2024,365.52
6995,4377,DNSCHECK738,4/25/2024,4/1/2024,798.87
6996,5427,DNSCHECK380,4/13/2024,3/16/2024,1323.73
6997,71,DNSCHECK484,1/27/2024,12/30/2023,745.41
6998,5168,DNSCHECK751,4/1/2024,3/10/2024,1014.2
6999,8381,DNSCHECK420,6/24/2024,5/31/2024,524.03
7000,8568,DNSCHECK625,12/19/2024,11/22/2024,231.67
7001,4487,DNSCHECK475,12/14/2024,11/22/2024,474.32
7002,1984,DNSCHECK447,3/3/2024,2/2/2024,659.96
7003,8717,DNSCHECK564,1/5/2025,12/11/2024,1328
7004,4693,DNSCHECK558,5/31/2024,5/2/2024,1128.16
7005,1628,DNSCHECK678,12/3/2024,11/6/2024,772.7
7006,915,DNSCHECK386,10/7/2024,9/11/2024,870.46
7007,5013,DNSCHECK378,8/22/2024,7/31/2024,153.68
7008,4469,DNSCHECK595,8/11/2024,7/17/2024,423.62
7009,4141,DNSCHECK712,3/9/2024,2/16/2024,839.46
7010,8863,DNSCHECK783,4/2/2024,3/10/2024,174.77
7011,6117,DNSCHECK758,7/14/2024,6/19/2024,455.65
7012,3269,DNSCHECK342,9/16/2024,8/27/2024,828.35
7013,407,DNSCHECK411,9/9/2024,8/12/2024,802.45
7014,7848,DNSCHECK696,8/7/2024,7/12/2024,194.02
7015,6935,DNSCHECK358,6/17/2024,5/22/2024,675.34
7016,5172,DNSCHECK471,9/8/2024,8/17/2024,1142.74
7017,1141,DNSCHECK317,9/10/2024,8/18/2024,892.98
7018,2088,DNSCHECK661,12/9/2024,11/18/2024,102.94
7019,8997,DNSCHECK614,8/3/2024,7/11/2024,435.29
7020,6278,DNSCHECK562,5/3/2024,4/7/2024,1462.89
7021,3753,DNSCHECK614,9/13/2024,8/16/2024,930.08
7022,4793,DNSCHECK542,1/23/2025,12/30/2024,1338.89
7023,4641,DNSCHECK367,12/5/2024,11/6/2024,606.35
7024,1377,DNSCHECK475,2/22/2025,1/27/2025,1594.43
7025,1184,DNSCHECK559,3/13/2024,2/15/2024,104.5
7026,9699,DNSCHECK555,5/30/2024,5/9/2024,702.45
7027,6245,DNSCHECK438,6/7/2024,5/12/2024,179.72
7028,329,DNSCHECK346,2/11/2025,1/16/2025,613.49
7029,9213,DNSCHECK671,1/23/2025,12/26/2024,591.04
7030,2489,DNSCHECK668,10/22/2024,10/1/2024,436.96
7031,1667,DNSCHECK432,1/19/2025,12/22/2024,1458.75
7032,768,DNSCHECK554,3/24/2025,3/1/2025,268.62
7033,8786,DNSCHECK544,2/1/2025,1/5/2025,75.24
7034,3114,DNSCHECK391,2/23/2025,2/2/2025,1109.9
7035,9663,DNSCHECK711,10/19/2024,9/25/2024,716.32
7036,6445,DNSCHECK675,10/14/2024,9/14/2024,1769.3
7037,2779,DNSCHECK616,1/5/2025,12/9/2024,883.5
7038,3525,DNSCHECK535,9/22/2024,8/27/2024,417.23
7039,8148,DNSCHECK625,7/22/2024,6/26/2024,1100.5
7040,7420,DNSCHECK392,8/14/2024,7/24/2024,1204.77
7041,9048,DNSCHECK553,10/21/2024,9/21/2024,1696.4
7042,3757,DNSCHECK385,8/30/2024,8/10/2024,351.09
7043,5258,DNSCHECK466,9/24/2024,8/30/2024,469.59
7044,7483,DNSCHECK359,11/17/2024,10/20/2024,160.19
7045,6358,DNSCHECK697,8/2/2024,7/3/2024,268.76
7046,8338,DNSCHECK485,11/20/2024,10/28/2024,518.32
7047,8321,DNSCHECK482,10/5/2024,9/6/2024,1351.83
7048,3716,DNSCHECK784,12/27/2024,11/28/2024,383.86
7049,1830,DNSCHECK557,5/8/2024,4/13/2024,101.53
7050,3838,DNSCHECK599,6/24/2024,6/3/2024,356.44
7051,7465,DNSCHECK353,9/10/2024,8/17/2024,1735.65
7052,8653,DNSCHECK303,11/26/2024,11/1/2024,76.47
7053,143,DNSCHECK619,3/31/2025,3/4/2025,926.71
7054,7339,DNSCHECK635,9/26/2024,8/31/2024,44.88
7055,3050,DNSCHECK302,8/8/2024,7/19/2024,1064.13
7056,5554,DNSCHECK437,8/18/2024,7/28/2024,650.09
7057,101,DNSCHECK488,11/1/2024,10/8/2024,669.7
7058,2363,DNSCHECK545,6/12/2024,5/19/2024,619.03
7059,5628,DNSCHECK503,6/23/2024,6/2/2024,627.59
7060,7332,DNSCHECK383,5/8/2024,4/12/2024,1119.28
7061,8274,DNSCHECK523,7/24/2024,6/30/2024,599.24
7062,7422,DNSCHECK678,4/24/2025,3/30/2025,958.55
7063,7674,DNSCHECK475,11/15/2024,10/20/2024,336.99
7064,8127,DNSCHECK655,5/2/2025,4/4/2025,769.58
7065,2654,DNSCHECK441,1/14/2025,12/15/2024,520.07
7066,3537,DNSCHECK490,5/26/2025,5/4/2025,1186.02
7067,6378,DNSCHECK331,7/7/2025,6/9/2025,640.99
7068,4218,DNSCHECK476,11/30/2024,10/31/2024,1159.7
7069,7246,DNSCHECK563,5/17/2025,4/20/2025,71.22
7070,1526,DNSCHECK312,8/22/2025,7/30/2025,705.52
7071,7960,DNSCHECK603,8/31/2024,8/8/2024,1047.54
7072,5365,DNSCHECK573,8/6/2024,7/7/2024,281.34
7073,7324,DNSCHECK471,10/30/2024,10/5/2024,1165.06
7074,269,DNSCHECK796,10/19/2024,9/29/2024,488.34
7075,4918,DNSCHECK782,11/18/2024,10/22/2024,972.8
7076,5703,DNSCHECK564,10/17/2024,9/20/2024,655.51
7077,5862,DNSCHECK368,10/5/2024,9/15/2024,1156.7
7078,3166,DNSCHECK596,12/1/2024,11/7/2024,935.89
7079,9660,DNSCHECK392,9/24/2024,9/2/2024,112.1
7080,9290,DNSCHECK741,10/8/2024,9/15/2024,634.69
7081,5885,DNSCHECK461,1/11/2025,12/17/2024,234.54
7082,5505,DNSCHECK645,10/12/2024,9/22/2024,661.93
7083,214,DNSCHECK764,7/17/2024,6/21/2024,878.96
7084,8675,DNSCHECK339,5/19/2025,4/28/2025,44.9
7085,3557,DNSCHECK777,3/21/2025,2/19/2025,1468.69
7086,2151,DNSCHECK384,11/2/2024,10/3/2024,74.04
7087,3085,DNSCHECK601,10/13/2024,9/18/2024,930.04
7088,5323,DNSCHECK532,6/11/2024,5/19/2024,1222.82
7089,6072,DNSCHECK330,7/10/2024,6/18/2024,560.63
7090,4286,DNSCHECK498,6/9/2024,5/19/2024,567.71
7091,1292,DNSCHECK423,8/1/2024,7/5/2024,339.84
7092,833,DNSCHECK501,7/30/2024,7/9/2024,1752.89
7093,281,DNSCHECK326,2/11/2025,1/19/2025,935.65
7094,8727,DNSCHECK527,12/31/2024,12/2/2024,449.01
7095,6671,DNSCHECK581,1/27/2025,1/3/2025,724.61
7096,8386,DNSCHECK394,10/27/2024,10/3/2024,1091.66
7097,7277,DNSCHECK383,12/12/2024,11/16/2024,216.24
7098,7006,DNSCHECK488,9/11/2024,8/21/2024,127.09
7099,6240,DNSCHECK559,3/1/2025,2/6/2025,226.18
7100,8300,DNSCHECK519,8/7/2024,7/8/2024,1281.26
7101,751,DNSCHECK549,1/16/2025,12/22/2024,497.38
7102,83,DNSCHECK701,7/5/2024,6/14/2024,420.64
7103,5492,DNSCHECK567,7/30/2024,7/7/2024,579.81
7104,3987,DNSCHECK348,1/20/2025,12/31/2024,311.85
7105,7821,DNSCHECK696,1/21/2025,12/23/2024,536.45
7106,5053,DNSCHECK544,2/9/2025,1/13/2025,533.57
7107,290,DNSCHECK377,11/26/2024,10/29/2024,236.06
7108,8618,DNSCHECK444,11/30/2024,11/7/2024,118.16
7109,5369,DNSCHECK470,9/25/2024,8/26/2024,1382.73
7110,1843,DNSCHECK413,3/1/2025,2/5/2025,671.5
7111,6336,DNSCHECK362,10/18/2024,9/22/2024,1120.99
7112,2714,DNSCHECK387,10/2/2024,9/9/2024,1661.51
7113,5650,DNSCHECK623,10/16/2024,9/20/2024,356.73
7114,493,DNSCHECK610,12/2/2024,11/9/2024,30.49
7115,8929,DNSCHECK384,11/8/2024,10/15/2024,689.32
7116,2103,DNSCHECK317,11/17/2024,10/28/2024,537.75
7117,4086,DNSCHECK641,10/7/2024,9/12/2024,518.37
7118,1674,DNSCHECK716,11/1/2024,10/7/2024,579.41
7119,8119,DNSCHECK571,9/29/2024,9/6/2024,1435.23
7120,4516,DNSCHECK497,8/17/2024,7/27/2024,313.04
7121,2167,DNSCHECK793,6/7/2024,5/9/2024,534.15
7122,3871,DNSCHECK739,7/13/2024,6/18/2024,181.86
7123,4843,DNSCHECK657,7/3/2024,6/10/2024,5.64
7124,4001,DNSCHECK331,11/27/2024,11/4/2024,1358.08
7125,4990,DNSCHECK662,11/10/2024,10/15/2024,228.1
7126,5803,DNSCHECK465,11/18/2024,10/20/2024,1105.01
7127,2275,DNSCHECK583,6/5/2024,5/6/2024,494.89
7128,487,DNSCHECK684,5/29/2024,5/3/2024,515.44
7129,5293,DNSCHECK394,9/26/2024,8/30/2024,149.48
7130,8020,DNSCHECK427,7/8/2024,6/14/2024,640.94
7131,7647,DNSCHECK453,7/19/2024,6/28/2024,461
7132,916,DNSCHECK331,5/20/2024,4/28/2024,590.59
7133,2577,DNSCHECK553,5/18/2024,4/26/2024,1234.56
7134,3172,DNSCHECK609,7/28/2024,7/5/2024,685.12
7135,4706,DNSCHECK393,7/24/2024,6/26/2024,1099.23
7136,1438,DNSCHECK309,9/4/2024,8/9/2024,1026.38
7137,1901,DNSCHECK499,1/2/2025,12/3/2024,1739.97
7138,839,DNSCHECK428,9/12/2024,8/20/2024,658.76
7139,9418,DNSCHECK571,5/13/2024,4/16/2024,133.98
7140,8608,DNSCHECK333,6/7/2024,5/12/2024,510.17
7141,1358,DNSCHECK492,5/28/2024,5/3/2024,721.83
7142,6166,DNSCHECK432,1/6/2025,12/7/2024,408.42
7143,626,DNSCHECK403,9/24/2024,8/27/2024,693.11
7144,2636,DNSCHECK439,9/13/2024,8/24/2024,92.68
7145,3395,DNSCHECK789,1/1/2025,12/3/2024,1024.82
7146,6549,DNSCHECK439,10/8/2024,9/15/2024,1037.94
7147,3945,DNSCHECK674,3/5/2025,2/8/2025,520.22
7148,7210,DNSCHECK395,9/2/2024,8/13/2024,64.61
7149,4355,DNSCHECK326,10/25/2024,9/30/2024,53.97
7150,3923,DNSCHECK432,8/21/2024,7/23/2024,930.54
7151,2031,DNSCHECK512,7/2/2024,6/9/2024,608.14
7152,508,DNSCHECK598,9/17/2024,8/28/2024,474.61
7153,4119,DNSCHECK442,12/22/2024,12/2/2024,74.6
7154,4846,DNSCHECK326,8/23/2024,7/29/2024,1799.15
7155,3155,DNSCHECK629,4/1/2025,3/10/2025,779.06
7156,8146,DNSCHECK664,6/30/2024,6/8/2024,1101.94
7157,648,DNSCHECK688,5/17/2024,4/17/2024,158.45
7158,6377,DNSCHECK678,4/25/2024,3/31/2024,1125.22
7159,4629,DNSCHECK682,5/5/2024,4/13/2024,309.26
7160,6226,DNSCHECK690,11/5/2024,10/7/2024,1165.09
7161,5115,DNSCHECK591,12/16/2024,11/22/2024,220.99
7162,2195,DNSCHECK308,1/24/2025,1/4/2025,344.49
7163,2708,DNSCHECK522,11/9/2024,10/19/2024,252.81
7164,1874,DNSCHECK599,7/2/2024,6/3/2024,1221.6
7165,4289,DNSCHECK526,5/26/2025,5/6/2025,726.61
7166,9550,DNSCHECK618,1/16/2025,12/27/2024,79.57
7167,2027,DNSCHECK690,8/11/2024,7/14/2024,938.86
7168,2844,DNSCHECK477,6/7/2024,5/14/2024,220.69
7169,7121,DNSCHECK493,11/28/2024,11/2/2024,834.83
7170,4222,DNSCHECK325,10/22/2024,9/30/2024,795.4
7171,3747,DNSCHECK522,1/4/2025,12/12/2024,139.43
7172,9029,DNSCHECK404,7/22/2024,6/26/2024,885.41
7173,7612,DNSCHECK521,1/7/2025,12/18/2024,511.58
7174,4412,DNSCHECK477,12/13/2024,11/22/2024,1163.49
7175,4925,DNSCHECK423,3/1/2025,1/31/2025,716.69
7176,6103,DNSCHECK625,7/12/2024,6/17/2024,101.05
7177,1602,DNSCHECK540,7/30/2024,7/1/2024,330.48
7178,42,DNSCHECK545,10/22/2024,9/27/2024,484.55
7179,436,DNSCHECK325,3/12/2025,2/16/2025,544.21
7180,6734,DNSCHECK618,6/26/2024,5/30/2024,1239.47
7181,7950,DNSCHECK572,2/13/2025,1/24/2025,267.61
7182,454,DNSCHECK795,10/5/2024,9/11/2024,969.42
7183,4018,DNSCHECK340,11/25/2024,11/3/2024,533.69
7184,2872,DNSCHECK588,9/29/2024,9/5/2024,1150.92
7185,6867,DNSCHECK545,6/15/2024,5/25/2024,623.69
7186,6844,DNSCHECK476,11/15/2024,10/25/2024,1639.24
7187,8924,DNSCHECK752,11/7/2024,10/10/2024,1415.01
7188,144,DNSCHECK464,11/30/2024,11/8/2024,351.06
7189,6776,DNSCHECK745,11/23/2024,10/28/2024,1176.41
7190,3851,DNSCHECK350,4/19/2025,3/21/2025,231.32
7191,6389,DNSCHECK666,11/24/2024,10/26/2024,1295.26
7192,177,DNSCHECK593,8/5/2024,7/11/2024,778.37
7193,7403,DNSCHECK477,8/26/2024,8/4/2024,45.11
7194,4002,DNSCHECK363,5/24/2024,4/28/2024,289.52
7195,8159,DNSCHECK570,2/7/2025,1/14/2025,1380.27
7196,8175,DNSCHECK518,1/8/2025,12/11/2024,1338.52
7197,3467,DNSCHECK380,5/12/2024,4/21/2024,92.67
7198,8809,DNSCHECK792,2/5/2025,1/7/2025,405.15
7199,8908,DNSCHECK556,12/7/2024,11/8/2024,946.48
7200,7194,DNSCHECK397,10/7/2024,9/8/2024,105.67
7201,2871,DNSCHECK628,11/22/2024,10/26/2024,357.23
7202,4558,DNSCHECK369,1/29/2025,1/8/2025,513.93
7203,165,DNSCHECK758,1/6/2025,12/12/2024,402.94
7204,2136,DNSCHECK329,11/4/2024,10/8/2024,84.95
7205,6481,DNSCHECK370,9/6/2024,8/15/2024,143.66
7206,6935,DNSCHECK340,12/27/2024,12/5/2024,685.61
7207,9066,DNSCHECK747,10/12/2024,9/20/2024,842.03
7208,3515,DNSCHECK740,5/1/2024,4/7/2024,791.24
7209,1368,DNSCHECK325,6/1/2024,5/5/2024,803.14
7210,8122,DNSCHECK437,1/29/2025,1/1/2025,770.49
7211,8554,DNSCHECK344,8/9/2024,7/17/2024,835.15
7212,1478,DNSCHECK415,10/7/2024,9/13/2024,319.53
7213,8289,DNSCHECK593,5/28/2024,4/30/2024,292.48
7214,3785,DNSCHECK635,10/6/2024,9/15/2024,307.89
7215,2680,DNSCHECK788,2/27/2025,1/29/2025,475.78
7216,5601,DNSCHECK640,10/22/2024,10/1/2024,375.88
7217,516,DNSCHECK610,11/23/2024,10/27/2024,95.39
7218,3150,DNSCHECK614,9/1/2024,8/12/2024,1527.51
7219,7654,DNSCHECK352,6/1/2024,5/10/2024,1127.69
7220,3003,DNSCHECK404,11/14/2024,10/17/2024,1479.02
7221,3540,DNSCHECK510,9/23/2024,8/24/2024,985.36
7222,3952,DNSCHECK515,6/18/2024,5/27/2024,543.63
7223,7020,DNSCHECK486,7/5/2024,6/5/2024,55.63
7224,6446,DNSCHECK390,3/13/2025,2/19/2025,83.15
7225,1415,DNSCHECK577,12/17/2024,11/23/2024,748.23
7226,1272,DNSCHECK535,1/6/2025,12/16/2024,1960.1
7227,3922,DNSCHECK750,8/20/2024,7/22/2024,1648.7
7228,8668,DNSCHECK621,11/15/2024,10/21/2024,440.78
7229,5435,DNSCHECK571,11/25/2024,10/26/2024,651.55
7230,7701,DNSCHECK721,6/18/2024,5/19/2024,1159.62
7231,1548,DNSCHECK332,8/16/2024,7/19/2024,9.05
7232,5939,DNSCHECK552,10/20/2024,9/28/2024,1141.29
7233,5589,DNSCHECK731,7/16/2024,6/23/2024,525.78
7234,6211,DNSCHECK396,1/17/2025,12/21/2024,288.69
7235,8118,DNSCHECK632,10/16/2024,9/18/2024,367.88
7236,8455,DNSCHECK337,12/16/2024,11/24/2024,947.24
7237,8325,DNSCHECK612,12/26/2024,11/29/2024,138.98
7238,2757,DNSCHECK774,12/21/2024,11/21/2024,1789.65
7239,8547,DNSCHECK655,12/9/2024,11/17/2024,790.56
7240,756,DNSCHECK411,6/12/2024,5/23/2024,934.29
7241,6221,DNSCHECK714,5/17/2024,4/20/2024,395.88
7242,9625,DNSCHECK444,8/31/2024,8/11/2024,1505.32
7243,1445,DNSCHECK752,12/12/2024,11/21/2024,517.78
7244,6674,DNSCHECK470,11/30/2024,11/5/2024,386.42
7245,4025,DNSCHECK445,8/5/2024,7/10/2024,607.21
7246,1667,DNSCHECK416,12/21/2024,11/25/2024,76.2
7247,783,DNSCHECK558,9/16/2024,8/19/2024,576.23
7248,4803,DNSCHECK607,8/25/2024,7/30/2024,1789.44
7249,7021,DNSCHECK407,11/8/2024,10/9/2024,621.48
7250,521,DNSCHECK640,7/6/2024,6/11/2024,1433.83
7251,4829,DNSCHECK399,9/6/2024,8/11/2024,1707.39
7252,5235,DNSCHECK788,10/10/2024,9/11/2024,268.67
7253,4571,DNSCHECK774,6/22/2024,5/31/2024,941.11
7254,8674,DNSCHECK563,7/26/2024,7/1/2024,442.93
7255,688,DNSCHECK431,4/27/2024,4/3/2024,507.93
7256,6189,DNSCHECK396,8/26/2024,7/30/2024,615.13
7257,1091,DNSCHECK438,9/12/2024,8/21/2024,372.33
7258,7996,DNSCHECK470,3/26/2025,3/1/2025,221.7
7259,2972,DNSCHECK670,7/1/2024,6/6/2024,1009.72
7260,5367,DNSCHECK395,3/11/2025,2/15/2025,866.14
7261,7717,DNSCHECK642,4/22/2024,3/30/2024,659.52
7262,388,DNSCHECK373,6/29/2024,6/8/2024,27.5
7263,6703,DNSCHECK502,3/21/2025,2/22/2025,531.25
7264,2752,DNSCHECK361,4/26/2024,4/6/2024,332.13
7265,3041,DNSCHECK311,9/24/2024,8/30/2024,1398.65
7266,8191,DNSCHECK390,11/11/2024,10/19/2024,560.16
7267,2602,DNSCHECK440,5/3/2025,4/10/2025,275.92
7268,1912,DNSCHECK320,7/27/2024,7/7/2024,577.88
7269,868,DNSCHECK503,4/8/2025,3/15/2025,126.84
7270,7668,DNSCHECK493,7/5/2024,6/14/2024,308.83
7271,3833,DNSCHECK525,12/18/2024,11/19/2024,291.68
7272,912,DNSCHECK689,10/2/2024,9/8/2024,218.58
7273,658,DNSCHECK324,8/19/2024,7/24/2024,622.35
7274,5783,DNSCHECK565,8/3/2024,7/10/2024,311.4
7275,916,DNSCHECK676,1/4/2025,12/12/2024,76.96
7276,5988,DNSCHECK645,2/17/2025,1/21/2025,1161.79
7277,7207,DNSCHECK749,11/20/2024,10/26/2024,364.3
7278,5480,DNSCHECK633,10/24/2024,10/4/2024,510
7279,3560,DNSCHECK457,5/13/2024,4/16/2024,639.12
7280,2709,DNSCHECK789,4/29/2024,4/5/2024,1240.32
7281,4195,DNSCHECK685,2/25/2025,2/2/2025,52.83
7282,5875,DNSCHECK447,12/30/2024,12/10/2024,281.54
7283,6928,DNSCHECK611,2/18/2025,1/28/2025,220.55
7284,310,DNSCHECK737,11/29/2024,10/31/2024,902.46
7285,2680,DNSCHECK592,9/18/2024,8/27/2024,160.1
7286,3485,DNSCHECK454,10/7/2024,9/13/2024,340.36
7287,4403,DNSCHECK413,7/23/2024,7/1/2024,1270.48
7288,537,DNSCHECK569,7/14/2024,6/14/2024,906.17
7289,8466,DNSCHECK541,9/16/2024,8/21/2024,1289.73
7290,8666,DNSCHECK771,10/11/2024,9/20/2024,1190.53
7291,3285,DNSCHECK585,8/21/2024,7/30/2024,214.21
7292,885,DNSCHECK343,10/8/2024,9/10/2024,467.72
7293,9252,DNSCHECK313,6/30/2024,6/3/2024,641.16
7294,3651,DNSCHECK704,2/10/2025,1/13/2025,423.16
7295,4179,DNSCHECK708,7/22/2024,6/29/2024,824.43
7296,2402,DNSCHECK542,8/1/2024,7/12/2024,74.4
7297,5349,DNSCHECK327,9/14/2024,8/19/2024,296.84
7298,3729,DNSCHECK759,5/5/2024,4/6/2024,442.08
7299,3146,DNSCHECK533,4/7/2025,3/12/2025,78.73
7300,6750,DNSCHECK654,7/13/2024,6/13/2024,1361.57
7301,6895,DNSCHECK646,6/24/2024,5/29/2024,62.6
7302,7242,DNSCHECK450,8/20/2024,7/29/2024,1169.53
7303,5115,DNSCHECK322,9/16/2024,8/17/2024,132.41
7304,1884,DNSCHECK665,4/10/2025,3/12/2025,816.82
7305,6458,DNSCHECK442,5/19/2024,4/25/2024,53.38
7306,7493,DNSCHECK466,7/12/2024,6/12/2024,456.22
7307,3930,DNSCHECK495,9/13/2024,8/21/2024,1145.53
7308,7300,DNSCHECK336,7/27/2024,6/28/2024,438.47
7309,5817,DNSCHECK681,5/15/2024,4/15/2024,825.62
7310,9119,DNSCHECK403,8/13/2024,7/17/2024,437.63
7311,7436,DNSCHECK302,9/20/2024,8/25/2024,59.81
7312,8943,DNSCHECK555,7/1/2024,6/10/2024,997.32
7313,7526,DNSCHECK586,7/16/2024,6/17/2024,123.39
7314,4960,DNSCHECK786,10/9/2024,9/18/2024,42.43
7315,7817,DNSCHECK444,11/19/2024,10/27/2024,472.01
7316,7954,DNSCHECK751,10/17/2024,9/19/2024,684.28
7317,7280,DNSCHECK715,4/26/2024,4/5/2024,31.23
7318,3060,DNSCHECK473,4/24/2024,3/31/2024,952.18
7319,1478,DNSCHECK632,9/5/2025,8/6/2025,677.88
7320,2491,DNSCHECK318,5/14/2025,4/20/2025,579.14
7321,1841,DNSCHECK474,11/17/2024,10/18/2024,115.39
7322,9498,DNSCHECK313,9/12/2024,8/21/2024,384.08
7323,4658,DNSCHECK350,5/20/2024,4/25/2024,437.27
7324,8770,DNSCHECK717,7/28/2024,6/28/2024,863.64
7325,4948,DNSCHECK590,8/30/2024,8/8/2024,115.71
7326,8022,DNSCHECK740,8/17/2024,7/25/2024,643.26
7327,9458,DNSCHECK526,3/2/2025,2/8/2025,591.34
7328,5873,DNSCHECK786,8/7/2024,7/11/2024,963.68
7329,2455,DNSCHECK683,8/1/2024,7/2/2024,398.03
7330,7026,DNSCHECK390,8/12/2024,7/21/2024,1152.99
7331,6823,DNSCHECK435,10/12/2024,9/20/2024,25.43
7332,7538,DNSCHECK713,8/5/2024,7/16/2024,759.06
7333,5343,DNSCHECK668,1/29/2025,1/2/2025,428.9
7334,288,DNSCHECK485,1/7/2025,12/10/2024,1308.54
7335,864,DNSCHECK300,12/20/2024,11/24/2024,214.42
7336,8974,DNSCHECK352,4/5/2025,3/6/2025,702.06
7337,9210,DNSCHECK609,11/10/2024,10/17/2024,262.96
7338,4577,DNSCHECK546,2/5/2025,1/13/2025,410.34
7339,4018,DNSCHECK455,11/18/2024,10/20/2024,1293.51
7340,1007,DNSCHECK610,10/8/2024,9/15/2024,818.54
7341,7589,DNSCHECK539,7/1/2025,6/2/2025,1720.15
7342,414,DNSCHECK324,10/30/2024,10/8/2024,126.16
7343,9423,DNSCHECK796,7/3/2024,6/11/2024,384.18
7344,1761,DNSCHECK465,1/6/2025,12/17/2024,186.33
7345,6326,DNSCHECK362,10/30/2024,10/5/2024,917.53
7346,285,DNSCHECK740,3/3/2025,2/4/2025,503.52
7347,79,DNSCHECK669,3/22/2025,2/28/2025,564.23
7348,3567,DNSCHECK755,6/22/2024,5/25/2024,1138.28
7349,7965,DNSCHECK537,3/2/2025,2/4/2025,1285.65
7350,1651,DNSCHECK677,7/7/2024,6/8/2024,975.64
7351,5102,DNSCHECK382,6/30/2024,6/3/2024,49.94
7352,7787,DNSCHECK657,6/19/2024,5/26/2024,641.88
7353,2089,DNSCHECK779,8/27/2024,7/30/2024,300.44
7354,4392,DNSCHECK327,11/19/2024,10/26/2024,94.85
7355,1862,DNSCHECK703,9/24/2024,8/26/2024,195.08
7356,6258,DNSCHECK793,3/20/2025,2/18/2025,820.66
7357,8492,DNSCHECK351,2/5/2025,1/13/2025,965.61
7358,2334,DNSCHECK547,11/2/2024,10/4/2024,130.22
7359,1987,DNSCHECK595,11/16/2024,10/24/2024,510.33
7360,4665,DNSCHECK385,10/10/2024,9/11/2024,75.08
7361,5425,DNSCHECK609,12/14/2024,11/19/2024,684.19
7362,690,DNSCHECK416,10/21/2024,9/24/2024,498
7363,630,DNSCHECK668,9/2/2024,8/8/2024,1315.04
7364,1848,DNSCHECK738,1/19/2025,12/30/2024,1366.55
7365,5297,DNSCHECK452,12/1/2024,11/5/2024,302.39
7366,908,DNSCHECK640,12/13/2024,11/17/2024,571.31
7367,6256,DNSCHECK507,6/2/2024,5/11/2024,896.63
7368,1227,DNSCHECK345,9/13/2024,8/23/2024,199.46
7369,6346,DNSCHECK563,8/6/2024,7/17/2024,475.9
7370,1411,DNSCHECK365,11/9/2024,10/10/2024,495.67
7371,5439,DNSCHECK351,7/31/2024,7/5/2024,1301.38
7372,2292,DNSCHECK668,8/13/2024,7/22/2024,141.66
7373,1622,DNSCHECK632,9/17/2024,8/20/2024,580.33
7374,7405,DNSCHECK583,5/27/2024,5/1/2024,828.08
7375,1543,DNSCHECK635,4/8/2025,3/16/2025,650.79
7376,4585,DNSCHECK744,10/18/2024,9/26/2024,248.14
7377,7676,DNSCHECK612,5/24/2024,5/3/2024,1103.16
7378,5900,DNSCHECK554,9/2/2024,8/5/2024,164.56
7379,7847,DNSCHECK375,8/12/2024,7/20/2024,856.04
7380,7035,DNSCHECK319,1/22/2025,12/25/2024,503.66
7381,4208,DNSCHECK500,7/8/2024,6/13/2024,639.87
7382,5443,DNSCHECK460,12/18/2024,11/20/2024,662.61
7383,9596,DNSCHECK629,11/13/2024,10/16/2024,975.3
7384,43,DNSCHECK333,9/30/2024,9/2/2024,415.96
7385,974,DNSCHECK695,8/1/2024,7/2/2024,1471.39
7386,6694,DNSCHECK627,12/10/2024,11/18/2024,714.68
7387,8668,DNSCHECK591,1/10/2025,12/13/2024,197.19
7388,6593,DNSCHECK704,8/26/2024,7/28/2024,1251.13
7389,2237,DNSCHECK360,8/21/2024,7/30/2024,750.68
